JB982_WCRs2,667478.57,5128143.38,piezometer
KK196_WCRs1,709108.12,5151046.46,piezometer
KK198_WCRs1,673812.9,5140939.17,piezometer
KK199_WCRs1,695710.73,5151934.16,piezometer
KK200_WCRs1,708987.25,5152474.68,piezometer
KK201_WCRs1,684776.93,5128689.66,piezometer
KK203_WCRs1,698508.15,5151798.37,piezometer
KK209_WCRs1,708143.86,5127963.06,piezometer
KK210_WCRs1,708122.28,5127952.31,piezometer
KK211_WCRs1,708912.07,5151631.62,piezometer
KK214_WCRs1,710377.79,5151779.46,piezometer
KK216_WCRs2,710031.72,5151540.39,piezometer
KK219_WCRs2,672266.44,5131098.45,piezometer
KK220_WCRs1,681376.69,5126709.29,piezometer
KK224_WCRs1,660540.66,5158916.89,piezometer
KK232_WCRs1,656334.49,5167446.25,piezometer
KL106_WCRs1,686331.69,5118890.82,piezometer
KL109_WCRs1,669675.34,5163832.26,piezometer
KL111_WCRs1,677078.96,5163300.15,piezometer
KL115_WCRs1,683980.45,5157831.15,piezometer
KL116_WCRs1,684143.36,5158192.96,piezometer
KL134_WCRs1,651133.74,5136938.12,piezometer
KL142_WCRs2,653740.28,5172438.46,piezometer
KN062_WCRs1,679075.97,5136540.28,piezometer
KN135_WCRs1,682952.61,5119343.93,piezometer
KN136_WCRs1,653801.13,5141499.16,piezometer
KN137_WCRs1,655905.9,5153083.17,piezometer
KN146_WCRs1,664769.03,5122642.92,piezometer
KN262_WCRs1,678726.37,5118316.56,piezometer
